1,000	1,000	535,100	1030,000
1,000	1,000	535,200	342,000
1,000	1,000	535,300	130,000
1,000	1,000	535,400	81,000
1,000	1,000	535,500	66,000
1,000	1,000	535,600	65,000
1,000	1,000	535,700	55,000
1,000	1,000	535,800	57,000
1,000	1,000	535,900	43,000
1,000	1,000	536,000	61,000
1,000	1,000	536,100	56,000
1,000	1,000	536,200	48,000
1,000	1,000	536,300	40,000
1,000	1,000	536,400	58,000
1,000	1,000	536,500	36,000
1,000	1,000	536,600	52,000
1,000	1,000	536,700	51,000
1,000	1,000	536,800	62,000
1,000	1,000	536,900	50,000
1,000	1,000	537,000	51,000
1,000	1,000	537,100	45,000
1,000	1,000	537,200	41,000
1,000	1,000	537,300	42,000
1,000	1,000	537,400	50,000
1,000	1,000	537,500	41,000
1,000	1,000	537,600	47,000
1,000	1,000	537,700	41,000
1,000	1,000	537,800	46,000
1,000	1,000	537,900	42,000
1,000	1,000	538,000	46,000
1,000	1,000	538,100	44,000
1,000	1,000	538,200	40,000
1,000	1,000	538,300	59,000
1,000	1,000	538,400	48,000
1,000	1,000	538,500	48,000
1,000	1,000	538,600	46,000
1,000	1,000	538,700	42,000
1,000	1,000	538,800	37,000
1,000	1,000	538,900	48,000
1,000	1,000	539,000	39,000
1,000	1,000	539,100	46,000
1,000	1,000	539,200	60,000
1,000	1,000	539,300	62,000
1,000	1,000	539,400	51,000
1,000	1,000	539,500	60,000
1,000	1,000	539,600	57,000
1,000	1,000	539,700	66,000
1,000	1,000	539,800	58,000
1,000	1,000	539,900	76,000
1,000	1,000	540,000	88,000
1,000	1,000	540,100	62,000
1,000	1,000	540,200	73,000
1,000	1,000	540,300	73,000
1,000	1,000	540,400	71,000
1,000	1,000	540,500	86,000
1,000	1,000	540,600	83,000
1,000	1,000	540,700	114,000
1,000	1,000	540,800	93,000
1,000	1,000	540,900	110,000
1,000	1,000	541,000	124,000
1,000	1,000	541,100	104,000
1,000	1,000	541,200	112,000
1,000	1,000	541,300	97,000
1,000	1,000	541,400	119,000
1,000	1,000	541,500	117,000
1,000	1,000	541,600	111,000
1,000	1,000	541,700	130,000
1,000	1,000	541,800	130,000
1,000	1,000	541,900	151,000
1,000	1,000	542,000	101,000
1,000	1,000	542,100	128,000
1,000	1,000	542,200	119,000
1,000	1,000	542,300	125,000
1,000	1,000	542,400	143,000
1,000	1,000	542,500	155,000
1,000	1,000	542,600	121,000
1,000	1,000	542,700	143,000
1,000	1,000	542,800	128,000
1,000	1,000	542,900	163,000
1,000	1,000	543,000	133,000
1,000	1,000	543,100	138,000
1,000	1,000	543,200	156,000
1,000	1,000	543,300	143,000
1,000	1,000	543,400	134,000
1,000	1,000	543,500	147,000
1,000	1,000	543,600	145,000
1,000	1,000	543,700	150,000
1,000	1,000	543,800	158,000
1,000	1,000	543,900	144,000
1,000	1,000	544,000	180,000
1,000	1,000	544,100	146,000
1,000	1,000	544,200	172,000
1,000	1,000	544,300	171,000
1,000	1,000	544,400	156,000
1,000	1,000	544,500	155,000
1,000	1,000	544,600	153,000
1,000	1,000	544,700	154,000
1,000	1,000	544,800	166,000
1,000	1,000	544,900	160,000
1,000	1,000	545,000	170,000
1,000	1,000	545,100	169,000
1,000	1,000	545,200	178,000
1,000	1,000	545,300	150,000
1,000	1,000	545,400	154,000
1,000	1,000	545,500	109,000
1,000	1,000	545,600	172,000
1,000	1,000	545,700	158,000
1,000	1,000	545,800	165,000
1,000	1,000	545,900	165,000
1,000	1,000	546,000	151,000
1,000	1,000	546,100	147,000
1,000	1,000	546,200	148,000
1,000	1,000	546,300	143,000
1,000	1,000	546,400	158,000
1,000	1,000	546,500	145,000
1,000	1,000	546,600	155,000
1,000	1,000	546,700	138,000
1,000	1,000	546,800	164,000
1,000	1,000	546,900	150,000
1,000	1,000	547,000	150,000
1,000	1,000	547,100	161,000
1,000	1,000	547,200	144,000
1,000	1,000	547,300	174,000
1,000	1,000	547,400	122,000
1,000	1,000	547,500	159,000
1,000	1,000	547,600	155,000
1,000	1,000	547,700	142,000
1,000	1,000	547,800	134,000
1,000	1,000	547,900	119,000
1,000	1,000	548,000	132,000
1,000	1,000	548,100	133,000
1,000	1,000	548,200	141,000
1,000	1,000	548,300	129,000
1,000	1,000	548,400	126,000
1,000	1,000	548,500	148,000
1,000	1,000	548,600	148,000
1,000	1,000	548,700	128,000
1,000	1,000	548,800	137,000
1,000	1,000	548,900	127,000
1,000	1,000	549,000	134,000
1,000	1,000	549,100	145,000
1,000	1,000	549,200	137,000
1,000	1,000	549,300	119,000
1,000	1,000	549,400	143,000
1,000	1,000	549,500	125,000
1,000	1,000	549,600	125,000
1,000	1,000	549,700	131,000
1,000	1,000	549,800	123,000
1,000	1,000	549,900	116,000
1,000	1,000	550,000	123,000
1,000	1,000	550,100	128,000
1,000	1,000	550,200	116,000
1,000	1,000	550,300	130,000
1,000	1,000	550,400	119,000
1,000	1,000	550,500	147,000
1,000	1,000	550,600	131,000
1,000	1,000	550,700	131,000
1,000	1,000	550,800	119,000
1,000	1,000	550,900	119,000
1,000	1,000	551,000	115,000
1,000	1,000	551,100	104,000
1,000	1,000	551,200	131,000
1,000	1,000	551,300	127,000
1,000	1,000	551,400	117,000
1,000	1,000	551,500	136,000
1,000	1,000	551,600	134,000
1,000	1,000	551,700	128,000
1,000	1,000	551,800	135,000
1,000	1,000	551,900	121,000
1,000	1,000	552,000	146,000
1,000	1,000	552,100	136,000
1,000	1,000	552,200	112,000
1,000	1,000	552,300	124,000
1,000	1,000	552,400	134,000
1,000	1,000	552,500	139,000
1,000	1,000	552,600	137,000
1,000	1,000	552,700	112,000
1,000	1,000	552,800	134,000
1,000	1,000	552,900	119,000
1,000	1,000	553,000	118,000
1,000	1,000	553,100	121,000
1,000	1,000	553,200	136,000
1,000	1,000	553,300	146,000
1,000	1,000	553,400	121,000
1,000	1,000	553,500	127,000
1,000	1,000	553,600	130,000
1,000	1,000	553,700	133,000
1,000	1,000	553,800	117,000
1,000	1,000	553,900	148,000
1,000	1,000	554,000	119,000
1,000	1,000	554,100	128,000
1,000	1,000	554,200	100,000
1,000	1,000	554,300	119,000
1,000	1,000	554,400	136,000
1,000	1,000	554,500	122,000
1,000	1,000	554,600	123,000
1,000	1,000	554,700	124,000
1,000	1,000	554,800	133,000
1,000	1,000	554,900	135,000
1,000	1,000	555,000	124,000
1,000	1,000	555,100	108,000
1,000	1,000	555,200	122,000
1,000	1,000	555,300	104,000
1,000	1,000	555,400	119,000
1,000	1,000	555,500	118,000
1,000	1,000	555,600	132,000
1,000	1,000	555,700	130,000
1,000	1,000	555,800	129,000
1,000	1,000	555,900	120,000
1,000	1,000	556,000	140,000
1,000	1,000	556,100	111,000
1,000	1,000	556,200	111,000
1,000	1,000	556,300	127,000
1,000	1,000	556,400	125,000
1,000	1,000	556,500	125,000
1,000	1,000	556,600	129,000
1,000	1,000	556,700	131,000
1,000	1,000	556,800	117,000
1,000	1,000	556,900	135,000
1,000	1,000	557,000	121,000
1,000	1,000	557,100	126,000
1,000	1,000	557,200	87,000
1,000	1,000	557,300	144,000
1,000	1,000	557,400	120,000
1,000	1,000	557,500	140,000
1,000	1,000	557,600	114,000
1,000	1,000	557,700	142,000
1,000	1,000	557,800	127,000
1,000	1,000	557,900	106,000
1,000	1,000	558,000	131,000
1,000	1,000	558,100	121,000
1,000	1,000	558,200	141,000
1,000	1,000	558,300	138,000
1,000	1,000	558,400	118,000
1,000	1,000	558,500	127,000
1,000	1,000	558,600	142,000
1,000	1,000	558,700	120,000
1,000	1,000	558,800	141,000
1,000	1,000	558,900	143,000
1,000	1,000	559,000	147,000
1,000	1,000	559,100	122,000
1,000	1,000	559,200	130,000
1,000	1,000	559,300	148,000
1,000	1,000	559,400	127,000
1,000	1,000	559,500	101,000
1,000	1,000	559,600	155,000
1,000	1,000	559,700	145,000
1,000	1,000	559,800	136,000
1,000	1,000	559,900	139,000
1,000	1,000	560,000	124,000
1,000	1,000	560,100	167,000
1,000	1,000	560,200	135,000
1,000	1,000	560,300	136,000
1,000	1,000	560,400	145,000
1,000	1,000	560,500	147,000
1,000	1,000	560,600	153,000
1,000	1,000	560,700	133,000
1,000	1,000	560,800	136,000
1,000	1,000	560,900	135,000
1,000	1,000	561,000	111,000
1,000	1,000	561,100	123,000
1,000	1,000	561,200	134,000
1,000	1,000	561,300	126,000
1,000	1,000	561,400	146,000
1,000	1,000	561,500	124,000
1,000	1,000	561,600	141,000
1,000	1,000	561,700	122,000
1,000	1,000	561,800	128,000
1,000	1,000	561,900	128,000
1,000	1,000	562,000	127,000
1,000	1,000	562,100	145,000
1,000	1,000	562,200	162,000
1,000	1,000	562,300	143,000
1,000	1,000	562,400	151,000
1,000	1,000	562,500	132,000
1,000	1,000	562,600	105,000
1,000	1,000	562,700	102,000
1,000	1,000	562,800	134,000
1,000	1,000	562,900	140,000
1,000	1,000	563,000	148,000
1,000	1,000	563,100	123,000
1,000	1,000	563,200	119,000
1,000	1,000	563,300	123,000
1,000	1,000	563,400	115,000
1,000	1,000	563,500	104,000
1,000	1,000	563,600	127,000
1,000	1,000	563,700	134,000
1,000	1,000	563,800	124,000
1,000	1,000	563,900	125,000
1,000	1,000	564,000	147,000
1,000	1,000	564,100	142,000
1,000	1,000	564,200	122,000
1,000	1,000	564,300	106,000
1,000	1,000	564,400	131,000
1,000	1,000	564,500	110,000
1,000	1,000	564,600	120,000
1,000	1,000	564,700	140,000
1,000	1,000	564,800	137,000
1,000	1,000	564,900	116,000
1,000	1,000	565,000	111,000
1,000	1,000	565,100	110,000
1,000	1,000	565,200	115,000
1,000	1,000	565,300	114,000
1,000	1,000	565,400	136,000
1,000	1,000	565,500	113,000
1,000	1,000	565,600	127,000
1,000	1,000	565,700	135,000
1,000	1,000	565,800	129,000
1,000	1,000	565,900	112,000
1,000	1,000	566,000	122,000
1,000	1,000	566,100	136,000
1,000	1,000	566,200	126,000
1,000	1,000	566,300	140,000
1,000	1,000	566,400	144,000
1,000	1,000	566,500	122,000
1,000	1,000	566,600	123,000
1,000	1,000	566,700	137,000
1,000	1,000	566,800	118,000
1,000	1,000	566,900	112,000
1,000	1,000	567,000	138,000
1,000	1,000	567,100	149,000
1,000	1,000	567,200	111,000
1,000	1,000	567,300	118,000
1,000	1,000	567,400	141,000
1,000	1,000	567,500	112,000
1,000	1,000	567,600	136,000
1,000	1,000	567,700	88,000
1,000	1,000	567,800	133,000
1,000	1,000	567,900	133,000
1,000	1,000	568,000	141,000
1,000	1,000	568,100	133,000
1,000	1,000	568,200	132,000
1,000	1,000	568,300	130,000
1,000	1,000	568,400	107,000
1,000	1,000	568,500	132,000
1,000	1,000	568,600	110,000
1,000	1,000	568,700	133,000
1,000	1,000	568,800	110,000
1,000	1,000	568,900	125,000
1,000	1,000	569,000	126,000
1,000	1,000	569,100	127,000
1,000	1,000	569,200	123,000
1,000	1,000	569,300	119,000
1,000	1,000	569,400	119,000
1,000	1,000	569,500	135,000
1,000	1,000	569,600	140,000
1,000	1,000	569,700	98,000
1,000	1,000	569,800	125,000
1,000	1,000	569,900	124,000
1,000	1,000	570,000	124,000
1,000	1,000	570,100	116,000
1,000	1,000	570,200	124,000
1,000	1,000	570,300	116,000
1,000	1,000	570,400	120,000
1,000	1,000	570,500	113,000
1,000	1,000	570,600	116,000
1,000	1,000	570,700	124,000
1,000	1,000	570,800	113,000
1,000	1,000	570,900	132,000
1,000	1,000	571,000	131,000
1,000	1,000	571,100	120,000
1,000	1,000	571,200	113,000
1,000	1,000	571,300	132,000
1,000	1,000	571,400	121,000
1,000	1,000	571,500	127,000
1,000	1,000	571,600	130,000
1,000	1,000	571,700	125,000
1,000	1,000	571,800	108,000
1,000	1,000	571,900	123,000
1,000	1,000	572,000	101,000
1,000	1,000	572,100	117,000
1,000	1,000	572,200	137,000
1,000	1,000	572,300	118,000
1,000	1,000	572,400	124,000
1,000	1,000	572,500	128,000
1,000	1,000	572,600	128,000
1,000	1,000	572,700	114,000
1,000	1,000	572,800	109,000
1,000	1,000	572,900	122,000
1,000	1,000	573,000	128,000
1,000	1,000	573,100	117,000
1,000	1,000	573,200	101,000
1,000	1,000	573,300	111,000
1,000	1,000	573,400	125,000
1,000	1,000	573,500	123,000
1,000	1,000	573,600	126,000
1,000	1,000	573,700	129,000
1,000	1,000	573,800	132,000
1,000	1,000	573,900	133,000
1,000	1,000	574,000	139,000
1,000	1,000	574,100	117,000
1,000	1,000	574,200	129,000
1,000	1,000	574,300	124,000
1,000	1,000	574,400	151,000
1,000	1,000	574,500	108,000
1,000	1,000	574,600	127,000
1,000	1,000	574,700	134,000
1,000	1,000	574,800	125,000
1,000	1,000	574,900	126,000
1,000	1,000	575,000	152,000
1,000	1,000	575,100	117,000
1,000	1,000	575,200	126,000
1,000	1,000	575,300	114,000
1,000	1,000	575,400	133,000
1,000	1,000	575,500	126,000
1,000	1,000	575,600	118,000
1,000	1,000	575,700	140,000
1,000	1,000	575,800	122,000
1,000	1,000	575,900	122,000
1,000	1,000	576,000	122,000
1,000	1,000	576,100	116,000
1,000	1,000	576,200	134,000
1,000	1,000	576,300	127,000
1,000	1,000	576,400	136,000
1,000	1,000	576,500	107,000
1,000	1,000	576,600	107,000
1,000	1,000	576,700	127,000
1,000	1,000	576,800	141,000
1,000	1,000	576,900	113,000
1,000	1,000	577,000	122,000
1,000	1,000	577,100	115,000
1,000	1,000	577,200	139,000
1,000	1,000	577,300	142,000
1,000	1,000	577,400	120,000
1,000	1,000	577,500	106,000
1,000	1,000	577,600	140,000
1,000	1,000	577,700	138,000
1,000	1,000	577,800	134,000
1,000	1,000	577,900	141,000
1,000	1,000	578,000	126,000
1,000	1,000	578,100	135,000
1,000	1,000	578,200	149,000
1,000	1,000	578,300	137,000
1,000	1,000	578,400	146,000
1,000	1,000	578,500	146,000
1,000	1,000	578,600	146,000
1,000	1,000	578,700	152,000
1,000	1,000	578,800	155,000
1,000	1,000	578,900	149,000
1,000	1,000	579,000	161,000
1,000	1,000	579,100	179,000
1,000	1,000	579,200	141,000
1,000	1,000	579,300	179,000
1,000	1,000	579,400	203,000
1,000	1,000	579,500	203,000
1,000	1,000	579,600	192,000
1,000	1,000	579,700	212,000
1,000	1,000	579,800	240,000
1,000	1,000	579,900	216,000
1,000	1,000	580,000	219,000
1,000	1,000	580,100	250,000
1,000	1,000	580,200	248,000
1,000	1,000	580,300	245,000
1,000	1,000	580,400	281,000
1,000	1,000	580,500	292,000
1,000	1,000	580,600	276,000
1,000	1,000	580,700	274,000
1,000	1,000	580,800	277,000
1,000	1,000	580,900	298,000
1,000	1,000	581,000	289,000
1,000	1,000	581,100	291,000
1,000	1,000	581,200	264,000
1,000	1,000	581,300	246,000
1,000	1,000	581,400	233,000
1,000	1,000	581,500	253,000
1,000	1,000	581,600	232,000
1,000	1,000	581,700	230,000
1,000	1,000	581,800	224,000
1,000	1,000	581,900	185,000
1,000	1,000	582,000	178,000
1,000	1,000	582,100	190,000
1,000	1,000	582,200	169,000
1,000	1,000	582,300	154,000
1,000	1,000	582,400	181,000
1,000	1,000	582,500	192,000
1,000	1,000	582,600	143,000
1,000	1,000	582,700	151,000
1,000	1,000	582,800	127,000
1,000	1,000	582,900	127,000
1,000	1,000	583,000	148,000
1,000	1,000	583,100	131,000
