-30.0000000000	5.4829546570
-29.8828125000	3.0109243687
-29.7656250000	3.1472109514
-29.6484375000	3.4140523961
-29.5312500000	3.3074383629
-29.4140625000	2.3655976273
-29.2968750000	3.3887291828
-29.1796875000	3.9933302547
-29.0625000000	0.5277249309
-28.9453125000	2.1984992840
-28.8281250000	2.6304396089
-28.7109375000	2.1531427719
-28.5937500000	1.5993757869
-28.4765625000	5.0942402087
-28.3593750000	2.4664310142
-28.2421875000	0.8464420729
-28.1250000000	3.2796261667
-28.0078125000	1.6716733946
-27.8906250000	3.4698046619
-27.7734375000	4.2506799567
-27.6562500000	2.3518306194
-27.5390625000	2.7426304459
-27.4218750000	3.0233552342
-27.3046875000	3.5663970273
-27.1875000000	8.1788782696
-27.0703125000	6.1719025281
-26.9531250000	4.3191612581
-26.8359375000	2.0873843927
-26.7187500000	1.1660885148
-26.6015625000	4.0972057486
-26.4843750000	2.9912378307
-26.3671875000	2.0024920970
-26.2500000000	6.8239804006
-26.1328125000	7.3743990049
-26.0156250000	5.0599449410
-25.8984375000	2.7765999116
-25.7812500000	4.9613513703
-25.6640625000	1.8798680494
-25.5468750000	1.6608171127
-25.4296875000	1.5690531829
-25.3125000000	1.7072853737
-25.1953125000	4.2150328972
-25.0781250000	0.6442103371
-24.9609375000	1.3197122471
-24.8437500000	3.9732602514
-24.7265625000	4.5136107822
-24.6093750000	1.2044942304
-24.4921875000	6.0848536736
-24.3750000000	1.5256430875
-24.2578125000	0.2346545546
-24.1406250000	3.1723104747
-24.0234375000	8.8357232574
-23.9062500000	4.8486486143
-23.7890625000	5.1750943059
-23.6718750000	4.9191234723
-23.5546875000	3.0864882031
-23.4375000000	3.3922796396
-23.3203125000	3.5407460002
-23.2031250000	5.3182758572
-23.0859375000	3.3192411921
-22.9687500000	5.5768132275
-22.8515625000	4.7943655022
-22.7343750000	3.4974619542
-22.6171875000	6.3465140612
-22.5000000000	2.3897875436
-22.3828125000	2.5875851124
-22.2656250000	0.2661244280
-22.1484375000	4.2416294137
-22.0312500000	6.0675646402
-21.9140625000	2.5359653618
-21.7968750000	7.9832340305
-21.6796875000	0.8620610761
-21.5625000000	3.0629313254
-21.4453125000	4.8676214364
-21.3281250000	2.1215929027
-21.2109375000	1.7690056130
-21.0937500000	1.3382770890
-20.9765625000	1.9059547533
-20.8593750000	4.3557607314
-20.7421875000	4.6307092682
-20.6250000000	7.9560002657
-20.5078125000	1.1871380387
-20.3906250000	0.9350904442
-20.2734375000	0.5725698874
-20.1562500000	6.0648914969
-20.0390625000	6.1213263628
-19.9218750000	5.5813865268
-19.8046875000	3.0610938392
-19.6875000000	4.0835447833
-19.5703125000	1.8580172933
-19.4531250000	2.8183804805
-19.3359375000	2.7742299825
-19.2187500000	5.0044554121
-19.1015625000	2.6124157742
-18.9843750000	2.3820305934
-18.8671875000	4.1410451115
-18.7500000000	4.6207470961
-18.6328125000	4.3740248700
-18.5156250000	3.4528796071
-18.3984375000	1.6416265696
-18.2812500000	4.7973428835
-18.1640625000	0.8593959584
-18.0468750000	4.3724057840
-17.9296875000	7.1887918090
-17.8125000000	2.3582669901
-17.6953125000	3.7890825691
-17.5781250000	3.4786526386
-17.4609375000	3.7607774934
-17.3437500000	5.6924064847
-17.2265625000	6.3227834027
-17.1093750000	2.8453513188
-16.9921875000	0.5657875297
-16.8750000000	8.2828775646
-16.7578125000	4.0150180085
-16.6406250000	5.5720271001
-16.5234375000	4.0836887832
-16.4062500000	5.4198977313
-16.2890625000	6.3061513739
-16.1718750000	2.9073658213
-16.0546875000	7.0565322156
-15.9375000000	1.7176270511
-15.8203125000	6.2425329034
-15.7031250000	4.6815469258
-15.5859375000	6.1857954215
-15.4687500000	9.5241080723
-15.3515625000	3.1800883223
-15.2343750000	2.6409234159
-15.1171875000	1.9069521861
-15.0000000000	3.7646650697
-14.8828125000	3.2378469725
-14.7656250000	4.3163505768
-14.6484375000	3.0472231731
-14.5312500000	3.0370845501
-14.4140625000	3.0163956864
-14.2968750000	5.1366742562
-14.1796875000	5.5089279753
-14.0625000000	5.3258502630
-13.9453125000	2.7429642858
-13.8281250000	1.2718578625
-13.7109375000	3.8653461818
-13.5937500000	7.3850395101
-13.4765625000	2.2743606020
-13.3593750000	5.3960495973
-13.2421875000	1.9266086496
-13.1250000000	1.7914980351
-13.0078125000	1.5770470696
-12.8906250000	3.8196854876
-12.7734375000	4.4621218996
-12.6562500000	2.7299972373
-12.5390625000	1.9025362223
-12.4218750000	3.3622867707
-12.3046875000	2.4819677276
-12.1875000000	6.3852613845
-12.0703125000	2.2647860349
-11.9531250000	1.7728551457
-11.8359375000	1.8788132441
-11.7187500000	5.9278134694
-11.6015625000	8.0674236311
-11.4843750000	3.2883701853
-11.3671875000	2.9724291760
-11.2500000000	1.1232778109
-11.1328125000	4.6046427216
-11.0156250000	6.4789428151
-10.8984375000	7.1199664758
-10.7812500000	2.3786952440
-10.6640625000	1.5504272786
-10.5468750000	5.8240436818
-10.4296875000	4.9004105751
-10.3125000000	4.5989276965
-10.1953125000	5.1717537560
-10.0781250000	3.5206184530
-9.9609375000	6.1261534068
-9.8437500000	6.6189324492
-9.7265625000	5.2412549260
-9.6093750000	3.2180609767
-9.4921875000	2.5878583813
-9.3750000000	3.7320546024
-9.2578125000	4.4994424036
-9.1406250000	3.4075754810
-9.0234375000	5.6837676344
-8.9062500000	2.1499221591
-8.7890625000	4.2172237002
-8.6718750000	2.6794173137
-8.5546875000	2.6071290763
-8.4375000000	7.5519742640
-8.3203125000	4.1448425384
-8.2031250000	2.1228126796
-8.0859375000	3.9823170666
-7.9687500000	2.9523738164
-7.8515625000	1.8489147718
-7.7343750000	3.2943911989
-7.6171875000	7.2300424345
-7.5000000000	4.6175006984
-7.3828125000	5.2230053986
-7.2656250000	7.2915802186
-7.1484375000	4.1552915430
-7.0312500000	6.9903139311
-6.9140625000	3.6200478028
-6.7968750000	6.6557459680
-6.6796875000	6.9314792210
-6.5625000000	3.9850670356
-6.4453125000	6.3645924215
-6.3281250000	3.2925556051
-6.2109375000	1.7866441398
-6.0937500000	2.1147564874
-5.9765625000	4.5585877651
-5.8593750000	5.1697187340
-5.7421875000	2.4719072998
-5.6250000000	5.7657801013
-5.5078125000	7.3369163534
-5.3906250000	6.0715803757
-5.2734375000	5.1490658945
-5.1562500000	4.4898446087
-5.0390625000	3.4871527017
-4.9218750000	2.3040191784
-4.8046875000	3.8231912453
-4.6875000000	1.6382223201
-4.5703125000	3.6950914067
-4.4531250000	1.9628876738
-4.3359375000	3.5290020199
-4.2187500000	1.1513667831
-4.1015625000	2.6883533664
-3.9843750000	7.8956201651
-3.8671875000	5.0248708506
-3.7500000000	3.8583928131
-3.6328125000	3.7176153183
-3.5156250000	1.0506854654
-3.3984375000	4.9267909377
-3.2812500000	3.1160718440
-3.1640625000	5.6977433379
-3.0468750000	3.5883881670
-2.9296875000	7.4131723653
-2.8125000000	5.6484993788
-2.6953125000	3.2648410758
-2.5781250000	3.4543623011
