-30.0000000000	6.0548490307
-29.8828125000	1.6916174115
-29.7656250000	1.3087392685
-29.6484375000	7.1719947886
-29.5312500000	4.1095104953
-29.4140625000	3.3150547222
-29.2968750000	3.5415646929
-29.1796875000	4.6883804621
-29.0625000000	4.2102192352
-28.9453125000	3.7220895337
-28.8281250000	4.2397709662
-28.7109375000	1.2506357252
-28.5937500000	2.2651031169
-28.4765625000	0.2119453070
-28.3593750000	3.3277756901
-28.2421875000	0.9526769098
-28.1250000000	3.9148990161
-28.0078125000	7.7515547867
-27.8906250000	2.2029829037
-27.7734375000	3.6965920406
-27.6562500000	3.0683240223
-27.5390625000	4.9100208651
-27.4218750000	3.7743718692
-27.3046875000	2.2035299196
-27.1875000000	2.4624990630
-27.0703125000	0.4907799867
-26.9531250000	3.8788171752
-26.8359375000	1.6095976842
-26.7187500000	3.1395471336
-26.6015625000	3.1122997605
-26.4843750000	3.8483428846
-26.3671875000	3.7933758610
-26.2500000000	4.9461333188
-26.1328125000	5.2209314262
-26.0156250000	4.1684276585
-25.8984375000	1.9190199944
-25.7812500000	3.1098806976
-25.6640625000	0.5808765445
-25.5468750000	0.1410571526
-25.4296875000	4.5581583855
-25.3125000000	6.3186524901
-25.1953125000	5.7416658095
-25.0781250000	2.1900145562
-24.9609375000	4.9632077100
-24.8437500000	4.2171901123
-24.7265625000	3.9229337337
-24.6093750000	4.0359033809
-24.4921875000	5.5198172982
-24.3750000000	4.7806645973
-24.2578125000	5.0403429188
-24.1406250000	1.6657956566
-24.0234375000	5.0634600023
-23.9062500000	4.0936221631
-23.7890625000	2.2138692395
-23.6718750000	1.3090827654
-23.5546875000	1.7808384776
-23.4375000000	2.6957464301
-23.3203125000	7.8229860457
-23.2031250000	3.4210840320
-23.0859375000	6.6554714579
-22.9687500000	8.9571722654
-22.8515625000	5.8978465758
-22.7343750000	4.9944138577
-22.6171875000	1.1839624686
-22.5000000000	5.3432187122
-22.3828125000	3.4227099662
-22.2656250000	2.3311705594
-22.1484375000	2.3742802380
-22.0312500000	7.2391984783
-21.9140625000	2.8272643365
-21.7968750000	3.5605869990
-21.6796875000	8.4717221108
-21.5625000000	2.6452899729
-21.4453125000	1.4462249222
-21.3281250000	4.7858234204
-21.2109375000	2.0440279449
-21.0937500000	2.2323013372
-20.9765625000	1.3147599537
-20.8593750000	5.0169282770
-20.7421875000	4.4817178589
-20.6250000000	2.4183822112
-20.5078125000	7.1416491485
-20.3906250000	2.1197853555
-20.2734375000	6.7866329979
-20.1562500000	1.4181009444
-20.0390625000	5.0213229985
-19.9218750000	1.5236495391
-19.8046875000	6.4391303267
-19.6875000000	4.0490060656
-19.5703125000	3.3050401307
-19.4531250000	2.8678233242
-19.3359375000	2.4088966406
-19.2187500000	2.7403455013
-19.1015625000	1.6595118235
-18.9843750000	3.4280099696
-18.8671875000	5.8790954424
-18.7500000000	7.7819966602
-18.6328125000	0.6792437416
-18.5156250000	1.0729063679
-18.3984375000	3.3265834160
-18.2812500000	7.0331008100
-18.1640625000	3.2865394500
-18.0468750000	2.1890752806
-17.9296875000	5.7088051752
-17.8125000000	5.7063266600
-17.6953125000	0.3752684111
-17.5781250000	1.5703467943
-17.4609375000	4.6922602245
-17.3437500000	3.3877025751
-17.2265625000	5.1138132262
-17.1093750000	4.6913467158
-16.9921875000	2.7523531109
-16.8750000000	4.0934666703
-16.7578125000	6.5546608829
-16.6406250000	2.5142347596
-16.5234375000	6.3072641521
-16.4062500000	1.3089495673
-16.2890625000	3.2867049897
-16.1718750000	3.4273448467
