Frequency;Channel C
(MHz);(dBu)

9,01794434;-85,34957000
9,01985168;-85,28946000
9,02175903;-85,46984000
9,02366638;-85,52618000
9,02557373;-85,17813000
9,02748108;-85,05386000
9,02938843;-85,39622000
9,03129578;-85,85963000
9,03320313;-85,88224000
9,03511047;-85,64392000
9,03701782;-85,66249000
9,03892517;-85,51730000
9,04083252;-85,57608000
9,04273987;-85,61176000
9,04464722;-85,39707000
9,04655457;-85,27315000
9,04846191;-85,53324000
9,05036926;-85,59464000
9,05227661;-85,39763000
9,05418396;-85,75403000
9,05609131;-85,25058000
9,05799866;-85,17239000
9,05990601;-85,58271000
9,06181335;-85,48077000
9,06372070;-85,45449000
9,06562805;-85,51573000
9,06753540;-85,54691000
9,06944275;-85,26160000
9,07135010;-85,22884000
9,07325745;-85,25005000
9,07516479;-85,39504000
9,07707214;-85,48820000
9,07897949;-85,31932000
9,08088684;-85,53928000
9,08279419;-85,75266000
9,08470154;-85,78819000
9,08660889;-85,57607000
9,08851624;-85,50344000
9,09042358;-85,49173000
9,09233093;-85,53855000
9,09423828;-85,70940000
9,09614563;-85,66728000
9,09805298;-85,66416000
9,09996033;-85,75346000
9,10186768;-85,75022000
9,10377502;-85,77752000
9,10568237;-85,60723000
9,10758972;-85,57902000
9,10949707;-85,62843000
9,11140442;-85,53109000
9,11331177;-85,62521000
9,11521912;-85,64091000
9,11712646;-85,70918000
9,11903381;-85,41096000
9,12094116;-85,75433000
9,12284851;-85,74429000
9,12475586;-85,73639000
9,12666321;-85,84148000
9,12857056;-85,69904000
9,13047791;-85,74425000
9,13238525;-85,64731000
9,13429260;-85,43011000
9,13619995;-85,69475000
9,13810730;-85,52479000
9,14001465;-85,78364000
9,14192200;-85,58868000
9,14382935;-85,67542000
9,14573669;-85,88195000
9,14764404;-85,67071000
9,14955139;-85,79321000
9,15145874;-85,74634000
9,15336609;-85,73110000
9,15527344;-85,51605000
9,15718079;-85,42841000
9,15908813;-85,49984000
9,16099548;-85,70012000
9,16290283;-85,83371000
9,16481018;-85,85402000
9,16671753;-85,92883000
9,16862488;-85,86812000
9,17053223;-85,93104000
9,17243958;-85,94047000
9,17434692;-85,80222000
9,17625427;-85,84071000
9,17816162;-85,62872000
9,18006897;-85,44467000
9,18197632;-85,70326000
9,18388367;-85,81566000
9,18579102;-85,70472000
9,18769836;-86,01643000
9,18960571;-85,98901000
9,19151306;-86,09475000
9,19342041;-86,03259000
9,19532776;-85,94627000
9,19723511;-85,99609000
9,19914246;-85,76194000
9,20104980;-85,62331000
9,20295715;-85,85722000
9,20486450;-85,88212000
9,20677185;-85,66186000
9,20867920;-85,67332000
9,21058655;-85,64326000
9,21249390;-85,85641000
9,21440125;-86,07091000
9,21630859;-85,76199000
9,21821594;-85,75449000
9,22012329;-85,66654000
9,22203064;-85,97868000
9,22393799;-85,96204000
9,22584534;-85,75874000
9,22775269;-85,92567000
9,22966003;-86,01103000
9,23156738;-85,91196000
9,23347473;-85,85792000
9,23538208;-85,78239000
9,23728943;-85,77821000
9,23919678;-85,78365000
9,24110413;-85,97491000
9,24301147;-86,12263000
9,24491882;-86,11738000
9,24682617;-86,21413000
9,24873352;-86,16259000
9,25064087;-85,93492000
9,25254822;-86,05412000
9,25445557;-85,87955000
9,25636292;-85,70278000
9,25827026;-85,91092000
9,26017761;-86,31378000
9,26208496;-86,38023000
9,26399231;-86,17223000
9,26589966;-86,14822000
9,26780701;-85,95582000
9,26971436;-85,65936000
9,27162170;-85,86401000
9,27352905;-85,99672000
9,27543640;-86,00956000
9,27734375;-86,04058000
9,27925110;-86,23898000
9,28115845;-86,22177000
9,28306580;-86,08761000
9,28497314;-86,11452000
9,28688049;-86,07681000
9,28878784;-86,04879000
9,29069519;-85,97198000
9,29260254;-85,98255000
9,29450989;-86,11343000
9,29641724;-86,45821000
9,29832458;-86,26475000
9,30023193;-86,02231000
9,30213928;-86,12232000
9,30404663;-86,08480000
9,30595398;-86,16803000
9,30786133;-85,95821000
9,30976868;-86,12829000
9,31167603;-86,32338000
9,31358337;-86,32948000
9,31549072;-86,17230000
9,31739807;-86,03515000
9,31930542;-86,04513000
9,32121277;-85,91716000
9,32312012;-85,92879000
9,32502747;-85,79970000
9,32693481;-86,15093000
9,32884216;-86,12595000
9,33074951;-86,10746000
9,33265686;-86,25374000
9,33456421;-86,38487000
9,33647156;-86,55271000
9,33837891;-86,42963000
9,34028625;-86,35590000
9,34219360;-86,17914000
9,34410095;-86,30825000
9,34600830;-86,17627000
9,34791565;-86,31961000
9,34982300;-86,29903000
9,35173035;-86,26732000
9,35363770;-86,43369000
9,35554504;-86,53013000
9,35745239;-86,51447000
9,35935974;-86,36220000
9,36126709;-86,26231000
9,36317444;-86,24946000
9,36508179;-86,25605000
9,36698914;-86,25233000
9,36889648;-86,31409000
9,37080383;-86,16146000
9,37271118;-86,29275000
9,37461853;-86,67604000
9,37652588;-86,49577000
9,37843323;-86,38268000
9,38034058;-86,29356000
9,38224792;-86,20002000
9,38415527;-86,28672000
9,38606262;-86,43613000
9,38796997;-86,43951000
9,38987732;-86,17303000
9,39178467;-86,17771000
9,39369202;-86,36887000
9,39559937;-86,16375000
9,39750671;-86,30019000
9,39941406;-86,04687000
9,40132141;-86,16858000
9,40322876;-86,31306000
9,40513611;-86,25499000
9,40704346;-86,06830000
9,40895081;-86,34169000
9,41085815;-86,42403000
9,41276550;-86,51268000
9,41467285;-86,50656000
9,41658020;-86,45665000
9,41848755;-86,32153000
9,42039490;-86,37817000
9,42230225;-86,71623000
9,42420959;-86,83289000
9,42611694;-86,67930000
9,42802429;-86,29520000
9,42993164;-86,24879000
9,43183899;-86,20010000
9,43374634;-86,41612000
9,43565369;-86,67090000
9,43756104;-86,59034000
9,43946838;-86,49497000
9,44137573;-86,41027000
9,44328308;-86,37910000
9,44519043;-86,35703000
9,44709778;-86,46099000
9,44900513;-86,39581000
9,45091248;-86,42619000
9,45281982;-86,41888000
9,45472717;-86,18495000
9,45663452;-85,98740000
9,45854187;-86,06602000
9,46044922;-86,09641000
9,46235657;-86,18496000
9,46426392;-86,35512000
9,46617126;-86,34545000
9,46807861;-86,42308000
9,46998596;-86,65841000
9,47189331;-86,62760000
9,47380066;-86,53563000
9,47570801;-86,46169000
9,47761536;-86,48894000
9,47952271;-86,55655000
9,48143005;-86,38215000
9,48333740;-86,25638000
9,48524475;-86,35307000
9,48715210;-86,54173000
9,48905945;-86,48531000
9,49096680;-86,63187000
9,49287415;-86,81832000
9,49478149;-86,68195000
9,49668884;-86,46801000
9,49859619;-86,42422000
9,50050354;-86,71606000
9,50241089;-86,70284000
9,50431824;-86,72729000
9,50622559;-86,55600000
9,50813293;-86,40620000
9,51004028;-86,74282000
9,51194763;-86,84820000
9,51385498;-86,68801000
9,51576233;-86,57669000
9,51766968;-86,61025000
9,51957703;-86,83798000
9,52148438;-86,78526000
9,52339172;-86,75137000
9,52529907;-86,69110000
9,52720642;-86,56244000
9,52911377;-86,43295000
9,53102112;-86,57967000
9,53292847;-86,47480000
9,53483582;-86,36650000
9,53674316;-86,58710000
9,53865051;-86,54316000
9,54055786;-86,33368000
9,54246521;-86,41173000
9,54437256;-86,50886000
9,54627991;-86,60703000
9,54818726;-87,03905000
9,55009460;-86,70319000
9,55200195;-86,74017000
9,55390930;-86,79700000
9,55581665;-86,94303000
9,55772400;-86,70838000
9,55963135;-86,50508000
9,56153870;-86,64547000
9,56344604;-86,67069000
9,56535339;-86,57764000
9,56726074;-86,95499000
9,56916809;-86,98650000
9,57107544;-86,74786000
9,57298279;-86,88370000
9,57489014;-86,75748000
9,57679749;-86,78538000
9,57870483;-86,79224000
9,58061218;-86,80338000
9,58251953;-86,77509000
9,58442688;-86,73763000
9,58633423;-86,74426000
9,58824158;-87,05165000
9,59014893;-86,88461000
9,59205627;-86,96433000
9,59396362;-86,73453000
9,59587097;-86,63697000
9,59777832;-86,63350000
9,59968567;-86,43378000
9,60159302;-86,64549000
9,60350037;-86,60948000
9,60540771;-86,84425000
9,60731506;-86,84715000
9,60922241;-86,97466000
9,61112976;-87,03053000
9,61303711;-86,97059000
9,61494446;-86,69482000
9,61685181;-86,76906000
9,61875916;-86,77379000
9,62066650;-86,90009000
9,62257385;-86,66122000
9,62448120;-86,46133000
9,62638855;-86,55869000
9,62829590;-86,88355000
9,63020325;-86,93631000
9,63211060;-86,79727000
9,63401794;-86,86372000
9,63592529;-87,03027000
9,63783264;-87,13437000
9,63973999;-87,02055000
9,64164734;-86,94684000
9,64355469;-86,67181000
9,64546204;-86,79626000
9,64736938;-87,10709000
9,64927673;-87,04813000
9,65118408;-87,09207000
9,65309143;-86,81943000
9,65499878;-86,87830000
9,65690613;-86,88870000
9,65881348;-87,04002000
9,66072083;-87,07178000
9,66262817;-86,94962000
9,66453552;-86,79742000
9,66644287;-86,90030000
9,66835022;-86,77402000
9,67025757;-86,75588000
9,67216492;-86,90591000
9,67407227;-87,18064000
9,67597961;-87,20176000
9,67788696;-86,94294000
9,67979431;-86,95874000
9,68170166;-86,91248000
9,68360901;-86,92594000
9,68551636;-86,69701000
9,68742371;-86,77739000
9,68933105;-86,85165000
9,69123840;-86,74664000
9,69314575;-86,91535000
9,69505310;-86,97490000
9,69696045;-86,85515000
9,69886780;-86,98209000
9,70077515;-87,04717000
9,70268250;-87,06746000
9,70458984;-87,19404000
9,70649719;-86,93550000
9,70840454;-87,08104000
9,71031189;-87,07050000
9,71221924;-86,87274000
9,71412659;-87,04655000
9,71603394;-87,14124000
9,71794128;-87,11047000
9,71984863;-87,14183000
9,72175598;-87,23973000
9,72366333;-87,17811000
9,72557068;-87,18021000
9,72747803;-87,13726000
9,72938538;-87,12187000
9,73129272;-87,12324000
9,73320007;-87,01141000
9,73510742;-87,13968000
9,73701477;-87,10933000
9,73892212;-86,99900000
9,74082947;-87,16113000
9,74273682;-87,04963000
9,74464417;-87,04118000
9,74655151;-87,19077000
9,74845886;-87,38673000
9,75036621;-87,35096000
9,75227356;-87,17529000
9,75418091;-87,06769000
9,75608826;-87,11202000
9,75799561;-87,14266000
9,75990295;-87,06242000
9,76181030;-87,01658000
9,76371765;-87,15393000
9,76562500;-87,04967000
9,76753235;-86,99879000
9,76943970;-87,20709000
9,77134705;-87,41891000
9,77325439;-87,56237000
9,77516174;-87,46765000
9,77706909;-87,41891000
9,77897644;-87,32419000
9,78088379;-87,26971000
9,78279114;-87,31342000
9,78469849;-87,21635000
9,78660583;-87,28157000
9,78851318;-87,39765000
9,79042053;-87,33775000
9,79232788;-87,49287000
9,79423523;-87,24886000
9,79614258;-87,11749000
9,79804993;-87,34908000
9,79995728;-87,50629000
9,80186462;-87,33131000
9,80377197;-87,16917000
9,80567932;-87,33238000
9,80758667;-87,30291000
9,80949402;-87,46038000
9,81140137;-87,40205000
9,81330872;-87,35886000
9,81521606;-87,57824000
9,81712341;-87,59221000
9,81903076;-87,30254000
9,82093811;-87,23679000
9,82284546;-87,52926000
9,82475281;-87,40792000
9,82666016;-87,23250000
9,82856750;-87,20326000
9,83047485;-87,32262000
9,83238220;-87,48914000
9,83428955;-87,31859000
9,83619690;-87,50378000
9,83810425;-87,66850000
9,84001160;-87,78229000
9,84191895;-87,60676000
9,84382629;-87,50006000
9,84573364;-87,42356000
9,84764099;-87,33012000
9,84954834;-87,51089000
9,85145569;-87,52457000
9,85336304;-87,92870000
9,85527039;-87,73283000
9,85717773;-87,63084000
9,85908508;-87,62271000
9,86099243;-87,33226000
9,86289978;-87,49612000
9,86480713;-87,46231000
9,86671448;-87,28108000
9,86862183;-87,37576000
9,87052917;-87,60014000
9,87243652;-87,44218000
9,87434387;-87,45283000
9,87625122;-87,33743000
9,87815857;-87,53572000
9,88006592;-87,56654000
9,88197327;-87,67242000
9,88388062;-87,58391000
9,88578796;-87,58139000
9,88769531;-87,60574000
9,88960266;-87,62322000
9,89151001;-87,61823000
9,89341736;-87,58437000
9,89532471;-87,42777000
9,89723206;-87,53464000
9,89913940;-87,54748000
9,90104675;-87,58589000
9,90295410;-87,71343000
9,90486145;-87,71909000
9,90676880;-87,92268000
9,90867615;-87,74371000
9,91058350;-87,49993000
9,91249084;-87,44118000
9,91439819;-87,26163000
9,91630554;-87,26674000
9,91821289;-87,34682000
9,92012024;-87,60465000
9,92202759;-87,39898000
9,92393494;-87,53064000
9,92584229;-87,49606000
9,92774963;-87,51283000
9,92965698;-87,36839000
9,93156433;-87,55914000
9,93347168;-87,75132000
9,93537903;-87,40474000
9,93728638;-87,44527000
9,93919373;-87,51951000
9,94110107;-87,58858000
9,94300842;-87,37548000
9,94491577;-87,56564000
9,94682312;-87,46817000
9,94873047;-87,56584000
9,95063782;-87,66344000
9,95254517;-87,70255000
9,95445251;-87,72510000
9,95635986;-88,03188000
9,95826721;-88,06051000
9,96017456;-87,91675000
9,96208191;-87,85419000
9,96398926;-87,90604000
9,96589661;-87,69196000
9,96780396;-87,46386000
9,96971130;-87,63928000
9,97161865;-87,80877000
9,97352600;-87,45047000
9,97543335;-87,68641000
9,97734070;-87,89393000
9,97924805;-87,78362000
9,98115540;-87,76541000
9,98306274;-87,60828000
9,98497009;-87,66295000
9,98687744;-87,50853000
9,98878479;-87,91794000
9,99069214;-87,70417000
9,99259949;-87,50549000
9,99450684;-87,64874000
9,99641418;-87,73223000
9,99832153;-87,83755000
10,00022888;-87,78148000
10,00213623;-87,70505000
10,00404358;-87,63475000
10,00595093;-87,72412000
10,00785828;-87,67419000
10,00976563;-87,75338000
10,01167297;-87,62521000
10,01358032;-87,69315000
10,01548767;-87,58560000
10,01739502;-87,60353000
10,01930237;-87,63548000
10,02120972;-87,60445000
10,02311707;-87,87940000
10,02502441;-87,84682000
10,02693176;-87,84439000
10,02883911;-87,91877000
10,03074646;-87,96381000
10,03265381;-87,97536000
10,03456116;-87,77892000
10,03646851;-87,54929000
10,03837585;-87,62797000
10,04028320;-87,83478000
10,04219055;-87,71220000
10,04409790;-87,99380000
10,04600525;-87,86884000
10,04791260;-87,63545000
10,04981995;-87,81358000
10,05172729;-88,05750000
10,05363464;-88,03383000
10,05554199;-87,78286000
10,05744934;-87,78027000
10,05935669;-88,03363000
10,06126404;-87,75457000
10,06317139;-87,84064000
10,06507874;-87,82361000
10,06698608;-87,93369000
10,06889343;-87,96116000
10,07080078;-87,80569000
10,07270813;-87,76322000
10,07461548;-87,78116000
10,07652283;-87,97770000
10,07843018;-87,74693000
10,08033752;-87,80485000
10,08224487;-87,70659000
10,08415222;-87,67437000
10,08605957;-87,82707000
10,08796692;-88,05227000
10,08987427;-88,18318000
10,09178162;-88,10987000
10,09368896;-88,05601000
10,09559631;-88,03615000
10,09750366;-87,93208000
10,09941101;-87,84251000
10,10131836;-87,91179000
10,10322571;-87,90249000
10,10513306;-87,95559000
10,10704041;-87,89997000
10,10894775;-87,93844000
10,11085510;-88,06099000
10,11276245;-88,00465000
10,11466980;-88,13539000
10,11657715;-87,86034000
10,11848450;-87,91607000
10,12039185;-88,23415000
10,12229919;-88,32582000
10,12420654;-88,19138000
10,12611389;-88,09026000
10,12802124;-87,96762000
10,12992859;-87,94433000
10,13183594;-87,99024000
10,13374329;-88,22686000
10,13565063;-88,02905000
10,13755798;-88,08855000
10,13946533;-88,24095000
10,14137268;-88,19443000
10,14328003;-87,94946000
10,14518738;-88,13127000
10,14709473;-87,94189000
10,14900208;-87,86320000
10,15090942;-87,92855000
10,15281677;-87,98730000
10,15472412;-87,72318000
10,15663147;-87,95302000
10,15853882;-88,13637000
10,16044617;-88,15623000
10,16235352;-88,02700000
10,16426086;-87,86491000
10,16616821;-87,95919000
10,16807556;-87,97235000
10,16998291;-88,01110000
10,17189026;-88,27417000
10,17379761;-88,28726000
10,17570496;-88,28918000
10,17761230;-87,99684000
10,17951965;-87,92178000
10,18142700;-88,00224000
10,18333435;-87,97056000
10,18524170;-87,63303000
10,18714905;-87,57230000
10,18905640;-87,74651000
10,19096375;-88,25417000
10,19287109;-88,28366000
10,19477844;-88,09380000
10,19668579;-88,06390000
10,19859314;-87,89691000
10,20050049;-88,27022000
10,20240784;-88,11313000
10,20431519;-88,29041000
10,20622253;-88,25869000
10,20812988;-88,34830000
10,21003723;-88,16301000
10,21194458;-88,06772000
10,21385193;-88,21067000
10,21575928;-88,27225000
10,21766663;-88,24279000
10,21957397;-88,35087000
10,22148132;-88,14807000
10,22338867;-88,02057000
10,22529602;-87,90633000
10,22720337;-87,98769000
10,22911072;-88,05625000
10,23101807;-88,24374000
10,23292542;-88,30511000
10,23483276;-88,33100000
10,23674011;-88,38917000
10,23864746;-88,32159000
10,24055481;-88,31480000
10,24246216;-87,93092000
10,24436951;-88,18592000
10,24627686;-88,20982000
10,24818420;-88,20881000
10,25009155;-88,16369000
10,25199890;-88,25008000
10,25390625;-88,15318000
10,25581360;-88,00948000
10,25772095;-88,30980000
10,25962830;-88,31181000
10,26153564;-88,33228000
10,26344299;-88,27497000
10,26535034;-88,37536000
10,26725769;-88,51165000
10,26916504;-88,33564000
10,27107239;-88,28167000
10,27297974;-88,29784000
10,27488708;-88,27692000
10,27679443;-88,16232000
10,27870178;-88,21215000
10,28060913;-88,45844000
10,28251648;-88,46134000
10,28442383;-88,22838000
10,28633118;-88,18434000
10,28823853;-88,16354000
10,29014587;-88,40174000
10,29205322;-88,35665000
10,29396057;-88,29244000
10,29586792;-88,51673000
10,29777527;-88,51978000
10,29968262;-88,36852000
10,30158997;-88,25517000
10,30349731;-88,13824000
10,30540466;-88,07052000
10,30731201;-87,93407000
10,30921936;-88,05999000
10,31112671;-88,18906000
10,31303406;-88,29864000
10,31494141;-88,40796000
10,31684875;-88,46335000
10,31875610;-88,45826000
10,32066345;-88,41219000
10,32257080;-88,50052000
10,32447815;-88,53518000
10,32638550;-88,47216000
10,32829285;-88,45305000
10,33020020;-88,56111000
10,33210754;-88,36179000
10,33401489;-88,60503000
10,33592224;-88,71298000
10,33782959;-88,52305000
10,33973694;-88,42450000
10,34164429;-88,44476000
10,34355164;-88,50078000
10,34545898;-88,50838000
10,34736633;-88,44652000
10,34927368;-88,43663000
10,35118103;-88,50766000
10,35308838;-88,36240000
10,35499573;-88,11660000
10,35690308;-88,26981000
10,35881042;-88,46445000
10,36071777;-88,27888000
10,36262512;-88,61568000
10,36453247;-88,58851000
10,36643982;-88,54373000
10,36834717;-88,59218000
10,37025452;-88,67711000
10,37216187;-88,55222000
10,37406921;-88,43796000
10,37597656;-88,28632000
10,37788391;-88,48254000
10,37979126;-88,40498000
10,38169861;-88,31980000
10,38360596;-88,62848000
10,38551331;-88,51738000
10,38742065;-88,62847000
10,38932800;-88,63156000
10,39123535;-88,61625000
10,39314270;-88,49990000
10,39505005;-88,57458000
10,39695740;-88,59054000
10,39886475;-88,67851000
10,40077209;-88,43507000
10,40267944;-88,41950000
10,40458679;-88,63438000
10,40649414;-88,87252000
10,40840149;-89,00470000
10,41030884;-88,88002000
10,41221619;-88,75462000
10,41412354;-88,67161000
10,41603088;-88,48439000
10,41793823;-88,46296000
10,41984558;-88,77095000
10,42175293;-89,17416000
10,42366028;-88,99865000
10,42556763;-88,81878000
10,42747498;-88,79012000
10,42938232;-88,70843000
10,43128967;-88,71476000
10,43319702;-88,58091000
10,43510437;-88,42240000
10,43701172;-88,62889000
10,43891907;-88,66120000
10,44082642;-88,50527000
10,44273376;-88,53873000
10,44464111;-88,75903000
10,44654846;-88,70375000
10,44845581;-88,65446000
10,45036316;-88,70381000
10,45227051;-88,64617000
10,45417786;-88,64774000
10,45608521;-88,72019000
10,45799255;-88,82389000
10,45989990;-88,68432000
10,46180725;-88,62074000
10,46371460;-88,70262000
10,46562195;-88,58448000
10,46752930;-88,62462000
10,46943665;-88,70461000
10,47134399;-88,66968000
10,47325134;-88,87550000
10,47515869;-88,74970000
10,47706604;-88,62948000
10,47897339;-88,67348000
10,48088074;-88,71146000
10,48278809;-88,79272000
10,48469543;-88,63873000
10,48660278;-88,99954000
10,48851013;-89,10034000
10,49041748;-88,87021000
10,49232483;-88,94424000
10,49423218;-88,96800000
10,49613953;-89,00883000
10,49804688;-88,89178000
10,49995422;-88,76796000
10,50186157;-88,78545000
10,50376892;-88,74092000
10,50567627;-88,92095000
10,50758362;-88,90742000
10,50949097;-88,64182000
10,51139832;-88,71570000
10,51330566;-88,66907000
10,51521301;-88,56286000
10,51712036;-88,66979000
10,51902771;-89,04566000
10,52093506;-89,14803000
10,52284241;-89,07632000
10,52474976;-88,75109000
10,52665710;-88,55698000
10,52856445;-88,68210000
10,53047180;-88,71272000
10,53237915;-88,77929000
10,53428650;-88,64017000
10,53619385;-88,61298000
10,53810120;-88,85528000
10,54000854;-88,87762000
10,54191589;-88,77514000
10,54382324;-88,93890000
10,54573059;-88,90177000
10,54763794;-88,72924000
10,54954529;-88,86576000
10,55145264;-89,09171000
10,55335999;-89,24498000
10,55526733;-89,03091000
10,55717468;-89,16099000
10,55908203;-89,22839000
10,56098938;-89,00041000
10,56289673;-88,69866000
10,56480408;-88,66206000
10,56671143;-88,60694000
10,56861877;-88,65871000
10,57052612;-88,91856000
10,57243347;-88,98099000
10,57434082;-88,85120000
10,57624817;-88,80059000
10,57815552;-89,03247000
10,58006287;-89,24532000
10,58197021;-88,97404000
10,58387756;-88,88738000
10,58578491;-88,86866000
10,58769226;-89,00001000
10,58959961;-89,11523000
10,59150696;-89,18103000
10,59341431;-89,03983000
10,59532166;-89,02895000
10,59722900;-89,02898000
10,59913635;-89,15225000
10,60104370;-89,29855000
10,60295105;-89,09139000
10,60485840;-88,99871000
10,60676575;-88,97217000
10,60867310;-88,79253000
10,61058044;-88,83704000
10,61248779;-89,02832000
10,61439514;-89,15725000
10,61630249;-88,98115000
10,61820984;-88,98717000
10,62011719;-88,70925000
10,62202454;-88,96549000
10,62393188;-89,08499000
10,62583923;-88,96642000
10,62774658;-88,91949000
10,62965393;-89,01049000
10,63156128;-89,12434000
10,63346863;-89,28011000
10,63537598;-89,25751000
10,63728333;-89,17863000
10,63919067;-89,23349000
10,64109802;-89,07568000
10,64300537;-89,22198000
10,64491272;-89,08440000
10,64682007;-89,00550000
10,64872742;-89,18139000
10,65063477;-89,01853000
10,65254211;-88,98920000
10,65444946;-89,13286000
10,65635681;-89,17215000
10,65826416;-89,07133000
10,66017151;-89,18224000
10,66207886;-89,02983000
10,66398621;-89,07784000
10,66589355;-89,13917000
10,66780090;-89,16189000
10,66970825;-89,21254000
10,67161560;-89,18697000
10,67352295;-88,93678000
10,67543030;-88,74760000
10,67733765;-89,00043000
10,67924500;-89,28214000
10,68115234;-89,10723000
10,68305969;-89,06207000
10,68496704;-89,20149000
10,68687439;-89,23946000
10,68878174;-89,14596000
10,69068909;-89,06976000
10,69259644;-88,98302000
10,69450378;-89,26713000
10,69641113;-89,22938000
10,69831848;-89,25630000
10,70022583;-89,02448000
10,70213318;-88,86221000
10,70404053;-88,80273000
10,70594788;-88,92156000
10,70785522;-89,01917000
10,70976257;-89,11893000
10,71166992;-89,07729000
10,71357727;-89,07378000
10,71548462;-89,23344000
10,71739197;-89,21143000
10,71929932;-89,28773000
10,72120667;-89,21154000
10,72311401;-89,19802000
10,72502136;-89,27142000
10,72692871;-89,09517000
10,72883606;-89,18752000
10,73074341;-89,22784000
10,73265076;-89,13895000
10,73455811;-89,28242000
10,73646545;-89,34386000
10,73837280;-89,05792000
10,74028015;-88,98676000
10,74218750;-89,37800000
10,74409485;-89,24281000
10,74600220;-89,25481000
10,74790955;-89,07694000
10,74981689;-89,35263000
10,75172424;-89,20625000
10,75363159;-89,19081000
10,75553894;-89,12051000
10,75744629;-89,05183000
10,75935364;-89,03168000
10,76126099;-89,15062000
10,76316833;-89,18257000
10,76507568;-89,21291000
10,76698303;-89,27106000
10,76889038;-89,30196000
10,77079773;-89,18831000
10,77270508;-89,37519000
10,77461243;-89,25922000
10,77651978;-89,32090000
10,77842712;-89,06908000
10,78033447;-89,14678000
10,78224182;-89,45953000
10,78414917;-89,43701000
10,78605652;-89,26567000
10,78796387;-89,47021000
10,78987122;-89,41039000
10,79177856;-89,33926000
10,79368591;-89,13600000
10,79559326;-89,28648000
10,79750061;-89,23209000
10,79940796;-89,30135000
10,80131531;-89,30876000
10,80322266;-89,26131000
10,80513000;-89,01266000
10,80703735;-89,01094000
10,80894470;-89,31321000
10,81085205;-89,36230000
10,81275940;-89,22616000
10,81466675;-89,41567000
10,81657410;-89,40385000
10,81848145;-89,39946000
10,82038879;-89,55161000
10,82229614;-89,50407000
10,82420349;-89,12128000
10,82611084;-88,86005000
10,82801819;-89,22125000
10,82992554;-89,39246000
10,83183289;-89,63267000
10,83374023;-89,63641000
10,83564758;-89,73524000
10,83755493;-89,67438000
10,83946228;-89,29079000
10,84136963;-89,23391000
10,84327698;-89,38586000
10,84518433;-89,60558000
10,84709167;-89,39861000
10,84899902;-89,33727000
10,85090637;-89,40650000
10,85281372;-89,45390000
10,85472107;-89,49599000
10,85662842;-89,51775000
10,85853577;-89,44542000
10,86044312;-89,61893000
10,86235046;-89,71487000
10,86425781;-89,75726000
10,86616516;-89,59409000
10,86807251;-89,49328000
10,86997986;-89,48450000
10,87188721;-89,51252000
10,87379456;-89,64342000
10,87570190;-89,39040000
10,87760925;-89,35572000
10,87951660;-89,38087000
10,88142395;-89,40945000
10,88333130;-89,54563000
10,88523865;-89,54499000
10,88714600;-89,43354000
10,88905334;-89,51215000
10,89096069;-89,65269000
10,89286804;-89,86565000
10,89477539;-89,68246000
10,89668274;-89,58523000
10,89859009;-89,54749000
10,90049744;-89,47336000
10,90240479;-89,31503000
10,90431213;-89,42534000
10,90621948;-89,56963000
10,90812683;-89,40606000
10,91003418;-89,38062000
10,91194153;-89,29904000
10,91384888;-89,47789000
10,91575623;-89,66283000
10,91766357;-89,59036000
10,91957092;-89,34477000
10,92147827;-89,56297000
10,92338562;-89,48798000
10,92529297;-89,51841000
10,92720032;-89,61312000
10,92910767;-89,43926000
10,93101501;-89,65315000
10,93292236;-89,70354000
10,93482971;-89,53233000
10,93673706;-89,60140000
10,93864441;-89,67500000
10,94055176;-89,61980000
10,94245911;-89,53880000
10,94436646;-89,67912000
10,94627380;-89,55875000
10,94818115;-89,69734000
10,95008850;-89,57979000
10,95199585;-89,45135000
10,95390320;-89,37951000
10,95581055;-89,39595000
10,95771790;-89,49687000
10,95962524;-89,41177000
10,96153259;-89,56134000
10,96343994;-89,66675000
10,96534729;-89,61673000
10,96725464;-89,66500000
10,96916199;-89,76637000
10,97106934;-89,84886000
10,97297668;-89,68345000
10,97488403;-89,67915000
10,97679138;-89,80225000
10,97869873;-89,75194000
10,98060608;-89,57120000
10,98251343;-89,64798000
10,98442078;-89,80314000
10,98632813;-89,53084000
10,98823547;-89,63527000
10,99014282;-89,68108000
10,99205017;-89,75838000
10,99395752;-89,91002000
10,99586487;-89,83311000
10,99777222;-89,58654000
10,99967957;-89,74841000
11,00158691;-89,83920000
11,00349426;-90,01968000
11,00540161;-90,09405000
11,00730896;-89,73183000
11,00921631;-89,71277000
11,01112366;-89,87267000
11,01303101;-90,08189000
11,01493835;-90,03586000
11,01684570;-90,04871000
11,01875305;-89,88650000
11,02066040;-89,79610000
11,02256775;-89,63493000
11,02447510;-89,51895000
11,02638245;-89,62325000
11,02828979;-89,78851000
11,03019714;-89,79982000
11,03210449;-89,83627000
11,03401184;-89,83492000
11,03591919;-89,61598000
11,03782654;-89,75581000
11,03973389;-89,88428000
11,04164124;-89,88375000
11,04354858;-90,05372000
11,04545593;-89,94099000
11,04736328;-89,65594000
11,04927063;-89,64455000
11,05117798;-89,65986000
11,05308533;-89,69939000
11,05499268;-89,51678000
11,05690002;-89,72987000
11,05880737;-89,85561000
11,06071472;-89,82162000
11,06262207;-89,69896000
11,06452942;-89,75035000
11,06643677;-89,86099000
