Time;Channel A;Channel B
(ms);(V);(mV)

92,19983798;0,12635340;130,30570000
92,20799798;0,12635340;130,30570000
92,21615798;0,13425810;130,30570000
92,22431798;0,13425810;130,30570000
92,23247798;0,13425810;130,30570000
92,24063798;0,13425810;134,25810000
92,24879798;0,13425810;130,30570000
92,25695798;0,13425810;134,25810000
92,26511798;0,13425810;130,30570000
92,27327798;0,13425810;130,30570000
92,28143798;0,13425810;134,25810000
92,28959798;0,14213210;130,30570000
92,29775798;0,14213210;130,30570000
92,30591798;0,14213210;130,30570000
92,31407798;0,14213210;130,30570000
92,32223798;0,14213210;134,25810000
92,33039798;0,14213210;134,25810000
92,33855798;0,14213210;130,30570000
92,34671798;0,14213210;134,25810000
92,35487798;0,14213210;134,25810000
92,36303798;0,14213210;130,30570000
92,37119798;0,14213210;134,25810000
92,37935798;0,15003690;134,25810000
92,38751798;0,14213210;134,25810000
92,39567798;0,15003690;134,25810000
92,40383798;0,15003690;130,30570000
92,41199798;0,15003690;134,25810000
92,42015798;0,15003690;134,25810000
92,42831798;0,15003690;134,25810000
92,43647798;0,15003690;134,25810000
92,44463798;0,15003690;134,25810000
92,45279798;0,15794170;138,21050000
92,46095798;0,15794170;134,25810000
92,46911798;0,15794170;134,25810000
92,47727798;0,15003690;138,21050000
92,48543798;0,15794170;134,25810000
92,49359798;0,15794170;138,21050000
92,50175798;0,15794170;138,21050000
92,50991798;0,15794170;138,21050000
92,51807798;0,15794170;134,25810000
92,52623798;0,15794170;134,25810000
92,53439798;0,15794170;134,25810000
92,54255798;0,15794170;134,25810000
92,55071798;0,15794170;138,21050000
92,55887798;0,15794170;138,21050000
92,56703798;0,15794170;138,21050000
92,57519798;0,15794170;138,21050000
92,58335798;0,15794170;134,25810000
92,59151798;0,16584650;138,21050000
92,59967798;0,16584650;134,25810000
92,60783798;0,16584650;138,21050000
92,61599798;0,16584650;138,21050000
92,62415798;0,17375120;138,21050000
92,63231798;0,16584650;138,21050000
92,64047798;0,16584650;138,21050000
92,64863798;0,17375120;138,21050000
92,65679798;0,16584650;138,21050000
92,66495798;0,17375120;138,21050000
92,67311798;0,17375120;138,21050000
92,68127798;0,17375120;138,21050000
92,68943798;0,17375120;138,21050000
92,69759798;0,17375120;138,21050000
92,70575798;0,17375120;138,21050000
92,71391798;0,17375120;138,21050000
92,72207798;0,17375120;138,21050000
92,73023798;0,17375120;142,14750000
92,73839798;0,17375120;138,21050000
92,74655798;0,17375120;138,21050000
92,75471798;0,17375120;142,14750000
92,76287798;0,18162520;138,21050000
92,77103798;0,18162520;138,21050000
92,77919798;0,18162520;142,14750000
92,78735798;0,18162520;142,14750000
92,79551798;0,18162520;138,21050000
92,80367798;0,18162520;138,21050000
92,81183798;0,18162520;142,14750000
92,81999798;0,18162520;142,14750000
92,82815798;0,18162520;138,21050000
92,83631798;0,18953000;142,14750000
92,84447798;0,18953000;142,14750000
92,85263798;0,18953000;142,14750000
92,86079798;0,18953000;142,14750000
92,86895798;0,18953000;142,14750000
92,87711798;0,18953000;142,14750000
92,88527798;0,18953000;142,14750000
92,89343798;0,18953000;138,21050000
92,90159798;0,18953000;142,14750000
92,90975798;0,18953000;142,14750000
92,91791798;0,19743480;142,14750000
92,92607798;0,19743480;142,14750000
92,93423798;0,19743480;142,14750000
92,94239799;0,19743480;142,14750000
92,95055799;0,19743480;142,14750000
92,95871799;0,19743480;142,14750000
92,96687799;0,19743480;146,09990000
92,97503799;0,19743480;142,14750000
92,98319799;0,19743480;142,14750000
92,99135799;0,19743480;142,14750000
92,99951799;0,20533960;142,14750000
93,00767799;0,20533960;142,14750000
93,01583799;0,20533960;146,09990000
93,02399799;0,20533960;142,14750000
93,03215799;0,20533960;146,09990000
93,04031799;0,20533960;146,09990000
93,04847799;0,20533960;142,14750000
93,05663799;0,20533960;146,09990000
93,06479799;0,20533960;142,14750000
93,07295799;0,20533960;146,09990000
93,08111799;0,20533960;146,09990000
93,08927799;0,20533960;142,14750000
93,09743799;0,21321360;146,09990000
93,10559799;0,21321360;146,09990000
93,11375799;0,21321360;146,09990000
93,12191799;0,21321360;146,09990000
93,13007799;0,20533960;146,09990000
93,13823799;0,21321360;146,09990000
93,14639799;0,21321360;146,09990000
93,15455799;0,21321360;146,09990000
93,16271799;0,21321360;146,09990000
93,17087799;0,21321360;146,09990000
93,17903799;0,22111840;146,09990000
93,18719799;0,21321360;146,09990000
93,19535799;0,22111840;146,09990000
93,20351799;0,21321360;142,14750000
93,21167799;0,22111840;146,09990000
93,21983799;0,21321360;146,09990000
93,22799799;0,22111840;146,09990000
93,23615799;0,22111840;146,09990000
93,24431799;0,22111840;146,09990000
93,25247799;0,22902310;146,09990000
93,26063799;0,22902310;150,05230000
93,26879799;0,22111840;150,05230000
93,27695799;0,22902310;150,05230000
93,28511799;0,22902310;150,05230000
93,29327799;0,22111840;146,09990000
93,30143799;0,22902310;146,09990000
93,30959799;0,22902310;150,05230000
93,31775799;0,22902310;150,05230000
93,32591799;0,22902310;150,05230000
93,33407799;0,22902310;150,05230000
93,34223799;0,22902310;150,05230000
93,35039799;0,22902310;150,05230000
93,35855799;0,22902310;150,05230000
93,36671799;0,22902310;146,09990000
93,37487799;0,22902310;150,05230000
93,38303799;0,22902310;150,05230000
93,39119799;0,23692790;150,05230000
93,39935799;0,23692790;150,05230000
93,40751799;0,23692790;150,05230000
93,41567799;0,23692790;150,05230000
93,42383799;0,23692790;150,05230000
93,43199799;0,23692790;150,05230000
93,44015799;0,23692790;150,05230000
93,44831799;0,23692790;150,05230000
93,45647799;0,23692790;150,05230000
93,46463799;0,23692790;150,05230000
93,47279799;0,24480190;150,05230000
93,48095799;0,24480190;150,05230000
93,48911799;0,24480190;150,05230000
93,49727799;0,24480190;150,05230000
93,50543799;0,24480190;150,05230000
93,51359799;0,24480190;150,05230000
93,52175799;0,24480190;150,05230000
93,52991799;0,24480190;150,05230000
93,53807799;0,24480190;150,05230000
93,54623799;0,25270670;154,00470000
93,55439799;0,25270670;150,05230000
93,56255799;0,24480190;154,00470000
93,57071799;0,25270670;154,00470000
93,57887799;0,25270670;154,00470000
93,58703799;0,25270670;154,00470000
93,59519799;0,25270670;150,05230000
93,60335799;0,25270670;150,05230000
93,61151799;0,25270670;154,00470000
93,61967799;0,25270670;154,00470000
93,62783799;0,26061150;154,00470000
93,63599799;0,26061150;154,00470000
93,64415799;0,26061150;150,05230000
93,65231799;0,26061150;154,00470000
93,66047799;0,26061150;154,00470000
93,66863799;0,26061150;154,00470000
93,67679799;0,26061150;154,00470000
93,68495799;0,26061150;154,00470000
93,69311799;0,26061150;154,00470000
93,70127800;0,26061150;154,00470000
93,70943800;0,26061150;154,00470000
93,71759800;0,26061150;154,00470000
93,72575800;0,26061150;154,00470000
93,73391800;0,26851620;154,00470000
93,74207800;0,26851620;154,00470000
93,75023800;0,26851620;154,00470000
93,75839800;0,26851620;154,00470000
93,76655800;0,26851620;154,00470000
93,77471800;0,26851620;157,94170000
93,78287800;0,26851620;154,00470000
93,79103800;0,26851620;154,00470000
93,79919800;0,26851620;154,00470000
93,80735800;0,26851620;154,00470000
93,81551800;0,26851620;154,00470000
93,82367800;0,26851620;157,94170000
93,83183800;0,27642100;157,94170000
93,83999800;0,26851620;154,00470000
93,84815800;0,26851620;157,94170000
93,85631800;0,27642100;154,00470000
93,86447800;0,27642100;154,00470000
93,87263800;0,27642100;157,94170000
93,88079800;0,27642100;157,94170000
93,88895800;0,27642100;157,94170000
93,89711800;0,27642100;157,94170000
93,90527800;0,28429500;157,94170000
93,91343800;0,27642100;157,94170000
93,92159800;0,27642100;157,94170000
93,92975800;0,28429500;161,89410000
93,93791800;0,28429500;157,94170000
93,94607800;0,28429500;157,94170000
93,95423800;0,28429500;157,94170000
93,96239800;0,28429500;161,89410000
93,97055800;0,28429500;157,94170000
93,97871800;0,28429500;161,89410000
93,98687800;0,28429500;157,94170000
93,99503800;0,28429500;157,94170000
94,00319800;0,28429500;157,94170000
94,01135800;0,28429500;157,94170000
94,01951800;0,29219980;157,94170000
94,02767800;0,29219980;157,94170000
94,03583800;0,29219980;157,94170000
94,04399800;0,29219980;157,94170000
94,05215800;0,29219980;157,94170000
94,06031800;0,29219980;161,89410000
