500
2,000	0,000
4,000	0,000
6,000	0,000
8,000	0,000
10,000	0,000
12,000	0,000
14,000	0,006
16,000	0,007
18,000	0,003
20,000	0,008
22,000	0,005
24,000	0,006
26,000	0,009
28,000	0,006
30,000	0,006
32,000	0,007
34,000	0,003
36,000	0,011
38,000	0,007
40,000	0,005
42,000	0,006
44,000	0,004
46,000	0,009
48,000	0,006
50,000	0,004
52,000	0,006
54,000	0,010
56,000	0,006
58,000	0,008
60,000	0,004
62,000	0,009
64,000	0,006
66,000	0,005
68,000	0,006
70,000	0,004
72,000	0,005
74,000	0,006
76,000	0,006
78,000	0,008
80,000	0,007
82,000	0,008
84,000	0,007
86,000	0,004
88,000	0,003
90,000	0,004
92,000	0,005
94,000	0,004
96,000	0,005
98,000	0,005
100,000	0,006
102,000	0,003
104,000	0,010
106,000	0,007
108,000	0,006
110,000	0,003
112,000	0,006
114,000	0,002
116,000	0,008
118,000	0,007
120,000	0,004
122,000	0,008
124,000	0,005
126,000	0,004
128,000	0,004
130,000	0,005
132,000	0,006
134,000	0,005
136,000	0,004
138,000	0,008
140,000	0,002
142,000	0,004
144,000	0,004
146,000	0,006
148,000	0,002
150,000	0,005
152,000	0,004
154,000	0,013
156,000	0,007
158,000	0,007
160,000	0,010
162,000	0,007
164,000	0,005
166,000	0,005
168,000	0,003
170,000	0,007
172,000	0,006
174,000	0,005
176,000	0,007
178,000	0,008
180,000	0,009
182,000	0,004
184,000	0,006
186,000	0,005
188,000	0,006
190,000	0,008
192,000	0,010
194,000	0,007
196,000	0,005
198,000	0,002
200,000	0,006
202,000	0,009
204,000	0,004
206,000	0,006
208,000	0,005
210,000	0,007
212,000	0,006
214,000	0,009
216,000	0,009
218,000	0,010
220,000	0,004
222,000	0,009
224,000	0,010
226,000	0,006
228,000	0,008
230,000	0,007
232,000	0,009
234,000	0,008
236,000	0,003
238,000	0,006
240,000	0,009
242,000	0,006
244,000	0,005
246,000	0,008
248,000	0,007
250,000	0,007
252,000	0,006
254,000	0,006
256,000	0,008
258,000	0,003
260,000	0,010
262,000	0,014
264,000	0,007
266,000	0,005
268,000	0,007
270,000	0,003
272,000	0,005
274,000	0,008
276,000	0,004
278,000	0,009
280,000	0,008
282,000	0,008
284,000	0,008
286,000	0,007
288,000	0,007
290,000	0,008
292,000	0,005
294,000	0,009
296,000	0,010
298,000	0,009
300,000	0,009
302,000	0,010
304,000	0,014
306,000	0,008
308,000	0,005
310,000	0,011
312,000	0,012
314,000	0,010
316,000	0,016
318,000	0,011
320,000	0,011
322,000	0,009
324,000	0,008
326,000	0,015
328,000	0,015
330,000	0,012
332,000	0,016
334,000	0,013
336,000	0,013
338,000	0,014
340,000	0,013
342,000	0,022
344,000	0,018
346,000	0,020
348,000	0,026
350,000	0,016
352,000	0,026
354,000	0,019
356,000	0,015
358,000	0,014
360,000	0,010
362,000	0,011
364,000	0,008
366,000	0,008
368,000	0,011
370,000	0,007
372,000	0,010
374,000	0,007
376,000	0,006
378,000	0,008
380,000	0,011
382,000	0,013
384,000	0,013
386,000	0,011
388,000	0,014
390,000	0,013
392,000	0,014
394,000	0,014
396,000	0,012
398,000	0,014
400,000	0,015
402,000	0,018
404,000	0,014
406,000	0,017
408,000	0,015
410,000	0,024
412,000	0,026
414,000	0,031
416,000	0,040
418,000	0,037
420,000	0,059
422,000	0,047
424,000	0,099
426,000	0,079
428,000	0,097
430,000	0,125
432,000	0,076
434,000	0,063
436,000	0,041
438,000	0,043
440,000	0,032
442,000	0,033
444,000	0,024
446,000	0,029
448,000	0,020
450,000	0,026
452,000	0,014
454,000	0,015
456,000	0,007
458,000	0,008
460,000	0,009
462,000	0,012
464,000	0,025
466,000	0,039
468,000	0,032
470,000	0,082
472,000	0,064
474,000	0,093
476,000	0,117
478,000	0,081
480,000	0,072
482,000	0,051
484,000	0,051
486,000	0,047
488,000	0,046
490,000	0,043
492,000	0,043
494,000	0,036
496,000	0,037
498,000	0,037
500,000	0,034
502,000	0,029
504,000	0,026
506,000	0,022
508,000	0,025
510,000	0,017
512,000	0,023
514,000	0,018
516,000	0,018
518,000	0,023
520,000	0,020
522,000	0,014
524,000	0,017
526,000	0,014
528,000	0,013
530,000	0,010
532,000	0,014
534,000	0,012
536,000	0,007
538,000	0,008
540,000	0,010
542,000	0,011
544,000	0,009
546,000	0,011
548,000	0,008
550,000	0,006
552,000	0,013
554,000	0,011
556,000	0,006
558,000	0,009
560,000	0,004
562,000	0,008
564,000	0,009
566,000	0,011
568,000	0,011
570,000	0,010
572,000	0,006
574,000	0,008
576,000	0,006
578,000	0,007
580,000	0,003
582,000	0,006
584,000	0,005
586,000	0,006
588,000	0,005
590,000	0,012
592,000	0,010
594,000	0,012
596,000	0,004
598,000	0,007
600,000	0,007
602,000	0,002
604,000	0,005
606,000	0,007
608,000	0,002
610,000	0,003
612,000	0,004
614,000	0,010
616,000	0,009
618,000	0,009
620,000	0,008
622,000	0,001
624,000	0,007
626,000	0,008
628,000	0,001
630,000	0,006
632,000	0,002
634,000	0,006
636,000	0,003
638,000	0,007
640,000	0,004
642,000	0,005
644,000	0,002
646,000	0,005
648,000	0,004
650,000	0,006
652,000	0,008
654,000	0,010
656,000	0,004
658,000	0,005
660,000	0,005
662,000	0,010
664,000	0,006
666,000	0,006
668,000	0,008
670,000	0,003
672,000	0,003
674,000	0,006
676,000	0,006
678,000	0,002
680,000	0,006
682,000	0,005
684,000	0,004
686,000	0,004
688,000	0,005
690,000	0,003
692,000	0,005
694,000	0,006
696,000	0,008
698,000	0,004
700,000	0,002
702,000	0,004
704,000	0,005
706,000	0,002
708,000	0,002
710,000	0,003
712,000	0,002
714,000	0,005
716,000	0,008
718,000	0,002
720,000	0,006
722,000	0,006
724,000	0,004
726,000	0,005
728,000	0,001
730,000	0,005
732,000	0,003
734,000	0,006
736,000	0,004
738,000	0,004
740,000	0,005
742,000	0,002
744,000	0,002
746,000	0,003
748,000	0,005
750,000	0,002
752,000	0,005
754,000	0,005
756,000	0,002
758,000	0,002
760,000	0,003
762,000	0,004
764,000	0,006
766,000	0,007
768,000	0,006
770,000	0,005
772,000	0,003
774,000	0,006
776,000	0,004
778,000	0,005
780,000	0,006
782,000	0,003
784,000	0,004
786,000	0,010
788,000	0,008
790,000	0,005
792,000	0,005
794,000	0,004
796,000	0,008
798,000	0,003
800,000	0,003
