500
2,000	0,000
4,000	0,000
6,000	0,000
8,000	0,000
10,000	0,000
12,000	0,000
14,000	0,008
16,000	0,007
18,000	0,020
20,000	0,015
22,000	0,006
24,000	0,010
26,000	0,007
28,000	0,014
30,000	0,006
32,000	0,019
34,000	0,011
36,000	0,004
38,000	0,003
40,000	0,011
42,000	0,009
44,000	0,007
46,000	0,012
48,000	0,008
50,000	0,013
52,000	0,021
54,000	0,018
56,000	0,012
58,000	0,009
60,000	0,008
62,000	0,005
64,000	0,013
66,000	0,018
68,000	0,010
70,000	0,006
72,000	0,008
74,000	0,006
76,000	0,012
78,000	0,011
80,000	0,016
82,000	0,004
84,000	0,009
86,000	0,007
88,000	0,015
90,000	0,008
92,000	0,012
94,000	0,012
96,000	0,003
98,000	0,015
100,000	0,020
102,000	0,012
104,000	0,004
106,000	0,009
108,000	0,007
110,000	0,010
112,000	0,014
114,000	0,011
116,000	0,002
118,000	0,014
120,000	0,015
122,000	0,011
124,000	0,014
126,000	0,013
128,000	0,008
130,000	0,008
132,000	0,014
134,000	0,007
136,000	0,011
138,000	0,005
140,000	0,011
142,000	0,005
144,000	0,012
146,000	0,016
148,000	0,009
150,000	0,008
152,000	0,004
154,000	0,013
156,000	0,010
158,000	0,011
160,000	0,017
162,000	0,008
164,000	0,010
166,000	0,016
168,000	0,010
170,000	0,012
172,000	0,014
174,000	0,011
176,000	0,005
178,000	0,021
180,000	0,019
182,000	0,011
184,000	0,012
186,000	0,010
188,000	0,013
190,000	0,006
192,000	0,022
194,000	0,014
196,000	0,013
198,000	0,014
200,000	0,011
202,000	0,013
204,000	0,012
206,000	0,019
208,000	0,016
210,000	0,005
212,000	0,019
214,000	0,025
216,000	0,011
218,000	0,014
220,000	0,015
222,000	0,014
224,000	0,017
226,000	0,030
228,000	0,016
230,000	0,013
232,000	0,015
234,000	0,013
236,000	0,015
238,000	0,014
240,000	0,025
242,000	0,015
244,000	0,018
246,000	0,016
248,000	0,021
250,000	0,020
252,000	0,017
254,000	0,026
256,000	0,014
258,000	0,018
260,000	0,029
262,000	0,020
264,000	0,017
266,000	0,020
268,000	0,021
270,000	0,013
272,000	0,031
274,000	0,034
276,000	0,021
278,000	0,038
280,000	0,042
282,000	0,049
284,000	0,048
286,000	0,045
288,000	0,043
290,000	0,027
292,000	0,028
294,000	0,024
296,000	0,027
298,000	0,021
300,000	0,018
302,000	0,028
304,000	0,015
306,000	0,020
308,000	0,030
310,000	0,032
312,000	0,039
314,000	0,037
316,000	0,056
318,000	0,064
320,000	0,091
322,000	0,116
324,000	0,116
326,000	0,147
328,000	0,149
330,000	0,142
332,000	0,135
334,000	0,120
336,000	0,111
338,000	0,076
340,000	0,068
342,000	0,051
344,000	0,039
346,000	0,035
348,000	0,023
350,000	0,021
352,000	0,007
354,000	0,024
356,000	0,047
358,000	0,054
360,000	0,051
362,000	0,060
364,000	0,060
366,000	0,052
368,000	0,051
370,000	0,052
372,000	0,044
374,000	0,029
376,000	0,029
378,000	0,030
380,000	0,026
382,000	0,034
384,000	0,032
386,000	0,015
388,000	0,010
390,000	0,008
392,000	0,006
394,000	0,001
396,000	0,006
398,000	0,008
400,000	0,024
402,000	0,036
404,000	0,047
406,000	0,053
408,000	0,052
410,000	0,054
412,000	0,054
414,000	0,045
416,000	0,046
418,000	0,046
420,000	0,036
422,000	0,024
424,000	0,030
426,000	0,030
428,000	0,021
430,000	0,033
432,000	0,026
434,000	0,012
436,000	0,027
438,000	0,026
440,000	0,012
442,000	0,017
444,000	0,014
446,000	0,013
448,000	0,007
450,000	0,024
452,000	0,019
454,000	0,019
456,000	0,014
458,000	0,007
460,000	0,012
462,000	0,010
464,000	0,018
466,000	0,014
468,000	0,003
470,000	0,009
472,000	0,011
474,000	0,004
476,000	0,011
478,000	0,014
480,000	0,003
482,000	0,014
484,000	0,014
486,000	0,013
488,000	0,015
490,000	0,002
492,000	0,014
494,000	0,005
496,000	0,014
498,000	0,013
500,000	0,010
502,000	0,014
504,000	0,005
506,000	0,010
508,000	0,007
510,000	0,016
512,000	0,017
514,000	0,005
516,000	0,005
518,000	0,007
520,000	0,012
522,000	0,004
524,000	0,009
526,000	0,011
528,000	0,000
530,000	0,009
532,000	0,008
534,000	0,008
536,000	0,006
538,000	0,007
540,000	0,008
542,000	0,006
544,000	0,015
546,000	0,009
548,000	0,002
550,000	0,003
552,000	0,013
554,000	0,011
556,000	0,002
558,000	0,010
560,000	0,005
562,000	0,008
564,000	0,004
566,000	0,009
568,000	0,008
570,000	0,002
572,000	0,006
574,000	0,004
576,000	0,013
578,000	0,011
580,000	0,009
582,000	0,011
584,000	0,004
586,000	0,006
588,000	0,004
590,000	0,013
592,000	0,011
594,000	0,001
596,000	0,004
598,000	0,002
600,000	0,005
602,000	0,002
604,000	0,007
606,000	0,007
608,000	0,002
610,000	0,009
612,000	0,008
614,000	0,010
616,000	0,007
618,000	0,005
620,000	0,003
622,000	0,005
624,000	0,009
626,000	0,005
628,000	0,005
630,000	0,003
632,000	0,008
634,000	0,012
636,000	0,004
638,000	0,008
640,000	0,011
642,000	0,012
644,000	0,008
646,000	0,004
648,000	0,006
650,000	0,005
652,000	0,007
654,000	0,001
656,000	0,011
658,000	0,010
660,000	0,003
662,000	0,008
664,000	0,002
666,000	0,004
668,000	0,001
670,000	0,010
672,000	0,012
674,000	0,006
676,000	0,003
678,000	0,007
680,000	0,012
682,000	0,007
684,000	0,007
686,000	0,012
688,000	0,007
690,000	0,006
692,000	0,003
694,000	0,005
696,000	0,005
698,000	0,005
700,000	0,008
702,000	0,004
704,000	0,010
706,000	0,008
708,000	0,001
710,000	0,004
712,000	0,003
714,000	0,008
716,000	0,006
718,000	0,008
720,000	0,005
722,000	0,004
724,000	0,005
726,000	0,007
728,000	0,008
730,000	0,006
732,000	0,004
734,000	0,001
736,000	0,008
738,000	0,012
740,000	0,010
742,000	0,008
744,000	0,008
746,000	0,010
748,000	0,007
750,000	0,006
752,000	0,009
754,000	0,006
756,000	0,003
758,000	0,003
760,000	0,004
762,000	0,002
764,000	0,007
766,000	0,010
768,000	0,005
770,000	0,005
772,000	0,005
774,000	0,010
776,000	0,010
778,000	0,008
780,000	0,009
782,000	0,006
784,000	0,006
786,000	0,003
788,000	0,006
790,000	0,005
792,000	0,007
794,000	0,008
796,000	0,003
798,000	0,008
800,000	0,010
